titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Expert en Soutien Logistique intégré F/H,RAMSAI,,,A partir de 48 k€ brut annuel,"Dans le cadre du développement de nos activités, nous recherchons un Expert SLI pour intégrer notre équipe et contribuer à la performance et à la disponibilité de nos systèmes ferroviaires. Vous serez responsable de la définition et de la mise en œuvre du soutien logistique intég...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177804306W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur en Sûreté de Fonctionnement confirmé(e) F/H,RAMSAI,,,A partir de 42 k€ brut annuel,"Dans le cadre du développement de nos activités, nous recherchons un (e) ingénieur(e) (H/F) en sûreté de fonctionnement confirmé(e) pour rejoindre notre équipe ferroviaire. Localisations possibles : de Tours (37) , Massy (91), Lille (59) ou Lyon (69). Au sein d’une équipe pro...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177803832W,2026-02-11,APEC,Intelligence Artificielle
Juriste propriété intellectuelle et données de santé F/H,CHU de Reims,,,A négocier,"Le poste de Juriste Référent Propriété Intellectuelle et RGPD est placé sous l'autorité hiérarchique de la DRCI et sera principalement dédié aux besoins de l'IIAS. Sur ce périmètre, le juriste contribue à la sécurisation juridique des projets, tant sur les aspects protection des...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057888W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur NetDevOps F/H,EZIA,,,45 - 70 k€ brut annuel,"Au titre d’ingénieur NetDevOps, vous aurez pour missions principales : Le développement des API d’automatisation des services Réseaux et Sécurité (Back). Le développement des portails d’accès interne et/ou client aux API (Front). La réalisation des tests unitaires et d’intégra...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177869618W,2026-02-11,APEC,Intelligence Artificielle
Consultant fonctionnel SAP PP/QM F/H,SIGNE,,,35 - 70 k€ brut annuel,"En tant que Consultant fonctionnel SAP PP/QM , vous serez responsable de la mise en œuvre, de la configuration et du support des solutions SAP dont vous avez la charge. Vous travaillerez en étroite collaboration avec les équipes fonctionnelles et techniques pour comprendre les be...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955444W,2026-02-11,APEC,Intelligence Artificielle
Sales Manager Italie - F/H,TEAM IS,,,120 - 150 k€ brut annuel,"En postulant à cette offre, vous aurez l'opportunité de rejoindre la première plateforme d'intelligence juridique, un acteur leader de la ""Legal Tech"" qui mise sur l'innovation constante et l'intelligence artificielle générative pour transformer l'accès au droit. Ils sont à la...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178094367W,2026-02-11,APEC,Intelligence Artificielle
Architecte SAP F/H,SIGNE,,,70 - 100 k€ brut annuel,"Nous recherchons plusieurs Architectes SAP : Architecte technique SAP : Concevoir et piloter l’architecture technique SAP : on-premise, cloud, hybride . Définir les normes d’intégration (SAP PI/PO, API, CPI) . Assurer la sécurité, la performance et la scalabilité de la p...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954287W,2026-02-11,APEC,Intelligence Artificielle
Consultant Droit international F/H,ZZ_Confidentiel,,,32 - 36 k€ brut annuel,"International Legal Consultant (Bilingue Anglais impératif) F/H Conseil juridique international : Fournir des conseils juridiques sur des questions transnationales (droit des affaires, contrats internationaux, conformité, fiscalité internationale, etc.). Rédaction et négociati...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177924127W,2026-02-11,APEC,Intelligence Artificielle
Testeur Automatisé F/H,REEL IT,,,A négocier,"Vous êtes Testeur(se) et souhaitez relever de nouveaux défis dans le domaine des tests automatisés ? Rejoignez notre équipe et jouez un rôle clé dans la réussite des projets de nos clients ! En tant que Testeur(se) Automatisé , vous aurez pour responsabilités de : Définir et ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979546W,2026-02-11,APEC,Intelligence Artificielle
Technicien In vivo  - 31 F/H,Genius Talent,,,30 - 35 k€ brut annuel,"Missions : Technique : - Soins et bien-être animal (rongeurs): observations cliniques, pesée des animaux, prise - alimentaire/hydrique, change des cages, remplissage des biberons et mangeoires, etc. - Techniques in vivo de base sur rongeurs (traitements, injections, prélè...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026036W,2026-02-11,APEC,Intelligence Artificielle
Chargé d'Affaires Génie Civil F/H,SEGULA TECHNOLOGIES,,,A négocier,"Dans le cadre du développement des activités d'un de nos clients en Guyane, nous sommes à la recherche d'un Chargé d'Affaires Génie Civil H/F . Participer aux contrôles de conformité et du respect des objectifs (sûreté, sécurité, qualité, coûts) des affaires ;. Coordonner les a...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074629W,2026-02-11,APEC,Intelligence Artificielle
Chargé d'Affaires EIA / Electricité F/H,SEGULA TECHNOLOGIES,,,A négocier,"Dans le cadre du développement des activités d'un de nos clients en Guyane, nous sommes à la recherche d'un Chargé d'Affaires EIA / Electricité H/F . Participer aux contrôles de conformité et du respect des objectifs (sûreté, sécurité, qualité, coûts) des affaires ;. Coordonner...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083978W,2026-02-11,APEC,Intelligence Artificielle
Alternant contrôle de gestion F/H,MICROWAVE CHARACTERIZATION CENTER,,,A négocier,"Dans un contexte de structuration et de croissance de ses activités, nous recherchons un(e) alternant(e) en contrôle de gestion pour un CDD de 12 mois afin de renforcer nos fonctions de pilotage financier. Rattaché(e) à la Responsable Administrative et Financière , vous contribu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111847W,2026-02-11,APEC,Intelligence Artificielle
Assistant(e) Commercial ADV - International - F/H,PELLENC SELECTIVE TECHNOLOGIES,,,A négocier,"Sous la responsabilité de la coordinatrice ADV, votre principale mission consistera à assurer le suivi commercial des offres et des commandes en support des commerciaux au sein d'une équipe internationale, dynamique et motivée. Réaliser les offres clients : Rédiger des offres c...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111863W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Commercial - Dpt 13 F/H,Hellowork,,,42 - 46 k€ brut annuel,"Avec le soutien de ton manager, nous te proposons de relever ces 3 défis : - VOIR : se développer ton portefeuille client, en démarchant et proposant des solutions de sécurité électronique personnalisées & innovantes à tes prospects ! - SAVOIR : suivre et fidéliser tes clients ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178013162W,2026-02-11,APEC,Intelligence Artificielle
Account executive - cloud gpu & ia F/H,cadremploi,,,A partir de 55 k€ brut annuel,"Vous intervenez sur l'ensemble du cycle de vente, de la qualification à la signature, avec une forte proximité produit et technique, auprès de clients B 2B tech et IA. Vos principaux enjeux : * Piloter le cycle de vente complet des offres GPU, cloud et déploiement de modèles IA (...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178023798W,2026-02-11,APEC,Intelligence Artificielle
Account Executive - Cloud GPU & IA F/H,Meteojob,,,A partir de 55 k€ brut annuel,"Vous intervenez sur l'ensemble du cycle de vente, de la qualification à la signature, avec une forte proximité produit et technique, auprès de clients B2B tech et IA. Vos principaux enjeux : Piloter le cycle de vente complet des offres GPU, cloud et déploiement de modèles IA (pr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178023027W,2026-02-11,APEC,Intelligence Artificielle
Controleur de Gestion Opérations F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,45 - 55 k€ brut annuel,"En tant que Contrôleur de Gestion Opérations H/F, vos responsabilités seront les suivantes : Assurer la reconnaissance du chiffre d'affaires à l'avancement par les coûts. Mettre en place et suivre les indicateurs de performance et des tableaux de bord pour suivre l'activité par ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177945858W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Systèmes et Réseaux F/H,Atos,,,40 - 50 k€ brut annuel,Rejoignez une aventure qui a du sens :Envie de vivre une expérience dans une entreprise leader de la transformation digitale tout en évoluant dans une équipe conviviale et très dynamique ?Nos équipes lyonnaises cherchent leur futur(e) Ingénieur(e) Systèmes et Réseaux F/H en CDI. ...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177967459W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur patrimonial F/H,CAPITAL RESSOURCES,,,65 - 80 k€ brut annuel,"Notre client, cabinet indépendant de gestion de patrimoine, gère plus de 400 millions d'euros d'encours et accompagne ses clients avec une approche en architecture ouverte. Porté par une équipe pluridisciplinaire d'experts en gestion de patrimoine, immobilier, crédit et back-off...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178027912W,2026-02-11,APEC,Intelligence Artificielle
Biologiste Médical F/H,Genius Talent,,,55 - 90 k€ brut annuel,Biologiste Médical (H/F) - Type de contrat : CDI - Statut : Cadre autonome - Localisation : 21 avec déplacements (3fois/mois) à prévoir ou basé dans le 89 sans déplacements - Rémunération : 60kEUR-85KEUR/an selon profil et grille interne - 28 jours de CP et 12 RTT/an - Mutu...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178028260W,2026-02-11,APEC,Intelligence Artificielle
Architecte Cloud F/H,BRETAGNE ANGLETERRE IRLANDE,,,57 - 64 k€ brut annuel,"Acteur majeur du transport maritime en Europe, Brittany Ferries se transforme pour embarquer vers un futur plus innovant et plus durable. Dans le cadre de cette transformation digitale, nous renforçons notre équipe d’architecture IT et recrutons un Architecte Cloud passionné, prê...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178022117W,2026-02-11,APEC,Intelligence Artificielle
Chef de Département non alimentaire F/H,Talented,,,40 - 45 k€ brut annuel,"Nous accompagnons notre client, qui comprends 500 collaborateurs sur l'île de Mayotte, avec 41 implantations. En qualité de Chef de Département (H/F), vous prendrez en charge la gestion quotidienne du Département Bazar. A ce titre vos principales missions consisteront à :...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178034667W,2026-02-11,APEC,Intelligence Artificielle
ACHETEUR MATIERES PREMIERES / SOURCING F/H,Genius Talent,,,25 - 30 k€ brut annuel,"En collaboration avec l'équipe achats vous apportez un support opérationnel sur le sourcing, la gestion d'un portefeuille matières premières et la coordination avec les approvisionnements. Le poste permet de développer progressivement les compétences achats tout en contribuant à ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091307W,2026-02-11,APEC,Intelligence Artificielle
Assistant Commercial (éditeur de logiciel) F/H,AK RECRUTEMENT,,,28 - 34 k€ brut annuel,"Notre partenaire, leader sur son marché à l’échelle internationale, est un éditeur de logiciels spécialisé dans le développement de solutions innovantes. Au sein de l’équipe commerciale, vous serez un pilier opérationnel et administratif, garant du bon fonctionnement du cycle de...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091843W,2026-02-11,APEC,Intelligence Artificielle
Chef de projet transformation et solutions IA F/H,UNIVERSAL MEDICA,,,42 - 45 k€ brut annuel,"Piloter, structurer et déployer l’utilisation de l’intelligence artificielle au sein d’Universal Medica Group, en lien étroit avec les métiers, l’IT et la direction, afin d’améliorer l’efficacité opérationnelle, la qualité de service et la différenciation concurrentielle du group...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177922607W,2026-02-11,APEC,Intelligence Artificielle
Développeuse - Développeur Fullstack Java - Angular Sénior F/H,Hellowork,,,A négocier,"Vos missions En tant que développeuse / développeur senior fullstack pour nos clients du secteur financier (banques/assurances/mutuelles), vos responsabilités principales seront les suivantes : * Analyser l'existant avec les équipes métiers * Définir des spécifications fonctionne...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178072409W,2026-02-11,APEC,Intelligence Artificielle
Tech Lead Fullstack Java - Angular F/H,Hellowork,,,A négocier,"Votre mission En tant que Tech Lead Fullstack (Java / Angular) pour nos clients du secteur financier (banques, assurances, mutuelles), vos responsabilités principales seront les suivantes : * Piloter l'équipe de développement dans le cadre des projets clients * Maintenir et gérer...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178087142W,2026-02-11,APEC,Intelligence Artificielle
Sales Manager Italie - F/H,Meteojob,,,A partir de 120 k€ brut annuel,"En postulant à cette offre, vous aurez l'opportunité de rejoindre la première plateforme d'intelligence juridique, un acteur leader de la 'Legal Tech' qui mise sur l'innovation constante et l'intelligence artificielle générative pour transformer l'accès au droit. Ils sont à...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178096567W,2026-02-11,APEC,Intelligence Artificielle
Chef de Projet Data & IA – Ingénierie et Innovation F/H,Ramsay Santé,,,A négocier,"Rattaché(e) au Directeur de l’Innovation et de la Data Groupe, vous pilotez des projets à fort enjeu autour de la donnée et de l’intelligence artificielle, depuis l’identification des opportunités jusqu’à leur déploiement opérationnel dans les établissements du Groupe. Vos princi...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177977472W,2026-02-11,APEC,Intelligence Artificielle
Project Manager Officer (PMO IT) F/H,DEVOTEAM,,,A négocier,"Missions du poste En tant que Gestionnaire de Portefeuille de Projets, vous jouerez un rôle clé dans le pilotage stratégique de la roadmap de notre client. Vos principales missions seront de : Définir les processus et procédures pour la gestion de la Roadmap opérationnelle et ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026021W,2026-02-11,APEC,Intelligence Artificielle
Technical Lead – AI & Computer Vision (CDI) F/H,ADOC TALENT MANAGEMENT,,,A négocier,"En lien direct avec la direction et la stratégie de recherche et développement, vous intervenez comme référent·e et coordinateur·rice scientifique et technique du pôle R&D, en mode transversal. À ce titre, vous jouez un rôle central dans l’orientation, la structuration, et la mis...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178058146W,2026-02-11,APEC,Intelligence Artificielle
Tech Lead Fullstack Java/Angular F/H,KHALFA  GABRIEL,,,A négocier,"Contexte Dans le cadre de sa transformation digitale et de la refonte de ses activités principales, notre client renforce son équipe IT en recrutant un Tech Lead Full Stack Java / Angular . Vous interviendrez sur des projets structurants à forte valeur métier, au sein d’une équ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178059001W,2026-02-11,APEC,Intelligence Artificielle
Juriste protection des données F/H,SURAVENIR ASSURANCES,,,A négocier,"Rattaché·e à la Responsable juridique au sein de la Direction des risques, vous êtes référent·e en matière de protection des données personnelles et garantissez la conformité continue de l'entreprise aux différentes réglementations comprenant l'intelligence artificielle. Vos miss...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178048430W,2026-02-11,APEC,Intelligence Artificielle
Chef de projet technique Infrastructure / Cloud F/H,DEVOTEAM,,,A négocier,"Rejoignez notre équipe lyonnaise dans des projets innovants, dans un environnement propice à la formation et au développement continu. Nos clients sont des grands comptes de secteurs d'activité variés (Industrie, Transport, Logistique, Banque, Assurance, Energie..). Vos missio...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074468W,2026-02-11,APEC,Intelligence Artificielle
Analyste développeur Solutions IA F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,"Depuis 2016, la Cognitive Factory fournit aux collaborateurs de Crédit Mutuel Alliance Fédérale et à ses clients des solutions d’intelligence artificielle utilisant des techniques de Machine Learning et Deep Learning : assistant virtuel, serveur vocal interactif en langage nature...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103313W,2026-02-11,APEC,Intelligence Artificielle
Project Manager Officer (PMO IT) F/H,DEVOTEAM,,,A négocier,"Description du poste Missions du poste En tant que Gestionnaire de Portefeuille de Projets, vous jouerez un rôle clé dans le pilotage stratégique de la roadmap de notre client. Vos principales missions seront de : Définir les processus et procédures pour la gestion de la R...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178113896W,2026-02-11,APEC,Intelligence Artificielle
INGENIEUR HSE F/H,Agap2 France ,,,35 - 45 k€ brut annuel,"En tant que consultant(e) vous avez la charge des missions suivantes : Gestion de la sécurité et de l'environnement : Assurer la conformité des projets nucléaires avec les réglementations en matière de santé, sécurité et environnement (HSE), en mettant en place des mesures de p...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948973W,2026-02-11,APEC,Intelligence Artificielle
Consultant fonctionnel SAP SD/MM Retail (CAR/Fashion) F/H,SIGNE +,,,45 - 80 k€ brut annuel,Vos principales missions : Analyse des besoins. Conception fonctionnelle : Rédiger des spécifications fonctionnelles détaillées en lien avec les processus de vente/distribution (SD) et de gestion des stocks (MM). . Définir les configurations SAP nécessaires pour répondre aux e...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177642629W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur logiciel F/H,Agap2 IT,,,45 - 55 k€ brut annuel,"Notre offre : Dans le cadre du développement de notre société, nous sommes actuellement à la recherche de plusieurs Ingénieurs logiciel (H/F) pour des postes basés sur la métropole grenobloise. Missions : Collecter et analyser les besoins. Contribuer à l'élabor...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178106283W,2026-02-11,APEC,Intelligence Artificielle
CHEF DE PROJET AMOA F/H,Agap2 IT,,,45 - 65 k€ brut annuel,"En soutien direct des pilotes de projet, ce poste vous permettra de : Planifier et gérer des projets y compris la définition des objectifs, délais et ressources nécessaires,. Assister des chefs de projets débutants ou confirmés dans la gestion de projets complexes,. Faciliter ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178104211W,2026-02-11,APEC,Intelligence Artificielle
DEVELOPPEUR C# F/H,Agap2 IT,,,44 - 50 k€ brut annuel,"Notre offre : Dans le cadre du développement de notre société, nous sommes actuellement à la recherche d’un développeur Fullstack motivé pour rejoindre notre équipe dynamique. Vous serez impliqué dans le développement et la maintenance de nos applications web, en travaillant à l...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178104197W,2026-02-11,APEC,Intelligence Artificielle
LLMOps F/H,ETIX WAY,,,A négocier,"Dans le cadre de notre stratégie de recrutement et de croissance, nous recherchons des profils spécialisés en LLMOps afin d’accompagner nos clients dans leurs projets autour des grands modèles de langage (LLM). Missions principales 1. Mise en production et exploitation Dépl...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178089646W,2026-02-11,APEC,Intelligence Artificielle
Senior Business Development Executive F/H,SKILLSRH,,,A partir de 70 k€ brut annuel,"En tant que responsable du business development pour plusieurs départements, vous soutenez les avocats et associés dans la définition et la mise en œuvre de stratégies de développement adaptées à leurs pratiques, leurs clients et les enjeux du marché. Au sein de l’équipe BD et so...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177968284W,2026-02-11,APEC,Intelligence Artificielle
Développeur Java 17 - 21 - Back-End & Data - IA F/H,Hellowork,,,45 - 50 k€ brut annuel,"Nous recherchons un(e) Développeur(se) Java confirmé(e) passionné(e) par le Back-end, la Data et avec une forte appétence pour l'Intelligence Artificielle. Vous interviendrez sur des projets à forte valeur ajoutée mêlant Java moderne, Data Science et environnements cloud & con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177960070W,2026-02-11,APEC,Intelligence Artificielle
Architecte IA Générative - Generative ai Architect F/H,Hellowork,,,A négocier,"La ligne de service Consulting & Solutions d'Akkodis France renforce ses équipes en région Occitanie et recrute un Architecte IA Générative / Generative AI Architect H/F en CDI à Toulouse. Ce poste s'inscrit dans le cadre de la transformation technologique d'Akkodis Intelligence,...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177969198W,2026-02-11,APEC,Intelligence Artificielle
Maître de Conférences en Apprentissage Automatique Appliqué aux Signaux et F/H,Hellowork,,,A négocier,"Vous intégrez le CERIS et vous serez rattaché(e) à l'équipe de recherche EuroMov Digital Health in Motion (EuroMov DHM). Activités d'enseignement Vous serez amené(e) à participer, en fonction de vos domaines de compétences, aux activités d'enseignement de l'école. Votre expert...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178098218W,2026-02-11,APEC,Intelligence Artificielle
Product Manager Expert Data / BI (/NB) F/H,Trimane,,,A partir de 65 k€ brut annuel,Vous souhaitez rejoindre une société à taille humaine où l'innovation et la confiance sont au cœur de la culture ? Trimane recherche son/sa futur(e) Product Manager Expert Data / BI (H/F/NB) pour piloter et structurer la stratégie IA de l'un de ses clients. Ce que vous fere...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178086049W,2026-02-11,APEC,Intelligence Artificielle
Contrôleur de Gestion Industriel F/H,PELLENC SELECTIVE TECHNOLOGIES,,,A négocier,"Pour conforter son développement, Pellenc ST recrute un(e) : CONTROLEUR DE GESTION INDUSTRIEL(H/F) Rattaché(e) à la Responsable Contrôle de Gestion, vous aurez notamment en charge les missions suivantes : Valoriser les éléments clés du processus de clôture (valeur brute et dépréc...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178006794W,2026-02-11,APEC,Intelligence Artificielle
Responsable Marketing & Communication F/H,PREMI'HOMME,,,50 - 55 k€ brut annuel,"Dans le cadre de son développement, notre client spécialisé dans la conception et la fabrication d'équipements sportifs et ludiques recrute un(e) : Responsable Marketing et Communication (H/F) CDI - Muzillac - 56 Finalité du poste : Dans une dynamique de structuration et...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178028240W,2026-02-11,APEC,Intelligence Artificielle
Consultant SAP Data Migration Senior F/H,SIGNE,,,60 - 90 k€ brut annuel,"En tant que Consultant SAP Data Migration Senior , vous interviendrez au cœur des projets de transformation SAP. À ce titre, vos principales missions seront les suivantes : Contribuer à la définition et au pilotage du plan de transformation ERP en apportant votre expertise sur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955392W,2026-02-11,APEC,Intelligence Artificielle
Consultant SAP Data Migration Senior F/H,SIGNE,,,60 - 90 k€ brut annuel,"En tant que Consultant SAP Data Migration Senior , vous interviendrez au cœur des projets de transformation SAP. À ce titre, vos principales missions seront les suivantes : Contribuer à la définition et au pilotage du plan de transformation ERP en apportant votre expertise sur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954675W,2026-02-11,APEC,Intelligence Artificielle
Consultant SAP Data Migration Senior F/H,SIGNE,,,60 - 90 k€ brut annuel,"En tant que Consultant SAP Data Migration Senior , vous interviendrez au cœur des projets de transformation SAP. À ce titre, vos principales missions seront les suivantes : Contribuer à la définition et au pilotage du plan de transformation ERP en apportant votre expertise sur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955425W,2026-02-11,APEC,Intelligence Artificielle
Architecte sécurité SASE Zero Trust F/H,EZIA,,,45 - 80 k€ brut annuel,"Dans un contexte Zero Trust et dans le cadre du projet SASE, nous recherchons une prestation avec des compétences avancées en architecture technique afin d’intégrer l’équipe projet NetSec SASE. Les objectifs 2025 de l’équipe sont les suivants : Réaliser les projets en prérequis...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177869589W,2026-02-11,APEC,Intelligence Artificielle
Consultant SAP Data Migration Senior F/H,SIGNE,,,60 - 90 k€ brut annuel,"En tant que Consultant SAP Data Migration Senior , vous interviendrez au cœur des projets de transformation SAP. À ce titre, vos principales missions seront les suivantes : Contribuer à la définition et au pilotage du plan de transformation ERP en apportant votre expertise sur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954598W,2026-02-11,APEC,Intelligence Artificielle
Business Developer F/H,MARGO CONSEIL,,,36 - 60 k€ brut annuel,"Chez MARGO, vous êtes sur le terrain au plus près des clients ! ️ Business En tant que Business Developer, vous êtes responsable de l’ensemble du cycle de vente : Appropriation et développement d'un compte client. Prospection pour identifier de nouvelles opportunités. Qualif...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177785450W,2026-02-11,APEC,Intelligence Artificielle
Ingenieur devOps F/H,Agap2 IT,,,46 - 55 k€ brut annuel,Vos missions en tant que consultant(e) : Accompagner et orienter nos clients grâce à votre expertise et votre passion pour la culture DevOps au cœur des enjeux de demain. Travailler en étroite collaboration avec les équipes délivrant les projets. Être l’interlocuteur privilégi...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178106028W,2026-02-11,APEC,Intelligence Artificielle
DEV FULL STACK JAVA F/H,Agap2 IT,,,45 - 55 k€ brut annuel,· Accompagner et orienter nos clients grâce à votre expertise et votre passion pour la culture DevOps au cœur des enjeux de demain · Travaillez en étroite collaboration avec les équipes délivrant les projets · Être l’interlocuteur privilégié des équipes de production · Mise en...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178104185W,2026-02-11,APEC,Intelligence Artificielle
DEV FULL STACK F/H,Agap2 IT,,,42 - 52 k€ brut annuel,Votre mission en tant que consultant(e) : Développement en Front et Back . Accompagner et orienter nos clients grâce à votre expertise et votre passion pour la culture DevOps au cœur des enjeux de demain. Travailler en étroite collaboration avec les équipes délivrant les proje...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178106063W,2026-02-11,APEC,Intelligence Artificielle
Chef de Projet IT - ERP D365 Fo - Scm F/H,Hellowork,,,65 - 70 k€ brut annuel,"Sous la responsabilité du DSI Groupe vous aurez la charge de projets IT Vos missions principales : - Coordonner des projets IT, avec un focus sur le déploiement des filiales européennes de la solution ERP Microsoft Dynamics 365 Finance & Operations (D365 FO/SCM) - Coordonner le...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178078437W,2026-02-11,APEC,Intelligence Artificielle
Directeur de Projet - Equipements Médicaux F/H,Hellowork,,,80 - 100 k€ brut annuel,"Vos missions : * Piloter la réalisation des projets de développement en garantissant la qualité, les délais et la conformité réglementaire. * Encadrer, motiver et faire monter en compétences les membres de l'équipes projet et leurs équipes respectives. * Allouer les ressourc...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178087508W,2026-02-11,APEC,Intelligence Artificielle
Scrum Master F/H,REEL IT,,,A négocier,"Nous recherchons un Scrum Master pour accompagner nos équipes de développement dans la mise en oeuvre des pratiques agiles. En tant que facilitateur et garant de la méthodologie Scrum, vous jouerez un rôle clé dans la bonne exécution des projets IT, tout en promouvant une culture...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177963329W,2026-02-11,APEC,Intelligence Artificielle
Responsable Administratif et Financier (RAF) confirmé – Temps partiel F/H,ZHOR TECH,,,A négocier,"Afin d’accompagner la direction, nous recherchons un(e) Responsable Administratif et Financier (RAF) senior, à temps partiel (1 à 2 jours par semaine). Le poste est ouvert en CDI Les profils confirmés sont les bienvenus. Missions En lien direct avec la direction, vous aurez ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177949727W,2026-02-11,APEC,Intelligence Artificielle
Senior Project Manager F/H,RHSELECT,,,A négocier,"Durée : Mission longue | Début : 19/01/2026 Secteur : Data / Analytics / Intelligence Artificielle | Localisation : La Défense Nous recherchons un Senior Project Manager pour piloter des programmes Data, Analytics et IA à dimension internationale. La mission consiste à coordonn...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177939864W,2026-02-11,APEC,Intelligence Artificielle
Scrum Master F/H,REEL IT,,,A négocier,"Nous recherchons un Scrum Master pour accompagner les équipes IT de notre client s ur des projets stratégiques et garantir la bonne adoption des méthodologies Agile. Vos missions seront les suivantes : Animez les cérémonies Scrum (daily, planning, review, rétro). . Accompa...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177991103W,2026-02-11,APEC,Intelligence Artificielle
